Indicator Name,Indicator Code,Year,Value
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2008,40.059
"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2008,6.091
Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,2008,279468.0
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2008,5.784
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2008,5.422
"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,2008,11.679
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,2008,7.852
"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,2008,11.615
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2008,12.76
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2008,11.085
"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,2008,27.79
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,2008,70.031
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2008,71.814
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2008,58.293
"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,2008,28.803
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2008,73.884
"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,2008,58.777
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,2008,56.498
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,2008,77.1646344963806
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,2008,21.2220152849772
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,2008,0.0835860101488787
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,2008,95.5482254590116
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,2008,61.226
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,2008,55.137
"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,2008,9.15876326925916
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2008,1.48045108666882
"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,2008,52.254
"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,2008,2.25316545287533
Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,2008,1.2
Gini index,SI.POV.GINI,2008,40.8
Income share held by lowest 10%,SI.DST.FRST.10,2008,1.8
Income share held by fourth 20%,SI.DST.04TH.20,2008,22.6
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,2008,3867.20567319
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,2008,13.35935974
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2008,7.22217369
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2008,0.0
Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,2008,0.0
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,2008,1804393692000.0
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2008,1.05300030562235
"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,2008,155526692000.0
External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,2008,-5.01609967648987
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2008,17.441943601098
Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2008,2576151000000.0
Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,2008,-6.25192500990437
Changes in inventories (constant LCU),NE.GDI.STKB.KN,2008,-33899914000.0
Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,2008,3281354880000.0
Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,2008,3136450000000.0
Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,2008,1836538438000.0
Exports of goods and services (current US$),NE.EXP.GNFS.CD,2008,1835280000000.0
Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2008,15510731000000.0
Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,2008,13608236263000.0
Final consumption expenditure (current US$),NE.CON.TOTL.CD,2008,12403523000000.0
Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2008,-0.792789804784292
Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,2008,10966333655000.0
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2008,15.9340689845308
General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,2008,2353440000000.0
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2008,4.44659552156261
"Armed forces personnel, total",MS.MIL.TOTL.P1,2008,1540000.0
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2008,25.291
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2008,85.47738005
Rail lines (total route-km),IS.RRS.TOTL.KM,2008,192123.0
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2008,39313.596
Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,2008,48.18125
"Patent applications, nonresidents",IP.PAT.NRES,2008,224733.0
Government Effectiveness: Percentile Rank,GE.PER.RNK,2008,92.2330093383789
Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,2008,1906847900000.0
Other expense (current LCU),GC.XPN.OTHR.CN,2008,496471200000.0
Goods and services expense (% of expense),GC.XPN.GSRV.ZS,2008,9.77068069049529
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,2008,91.9454402710065
Tax revenue (current LCU),GC.TAX.TOTL.CN,2008,1517778800000.0
Taxes on international trade (current LCU),GC.TAX.INTT.CN,2008,29243100000.0
Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,2008,2.47368331367082
"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2008,17.7131499265193
Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,2008,4.77799566719053
Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2008,1.67731424978785
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2008,63.8151121520296
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2008,2.74481010437012
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,2008,195.991192310842
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,3.839100296651
Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,2008,84.2543810723865
Net foreign assets (current LCU),FM.AST.NFRG.CN,2008,293687809529.498
Total reserves minus gold (current US$),FI.RES.XGLD.CD,2008,66607006099.5362
Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,2008,5.97461598703357
"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,2008,34.9885241848816
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,2008,2818.0
"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,2008,52.5013073035
Total fisheries production (metric tons),ER.FSH.PROD.MT,2008,4875380.0
Population in urban agglomerations of more than 1 million,EN.URB.MCTY,2008,134600924.0
Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,2008,8.0542
Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,2008,37.1394
Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,2008,127.1781
Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2008,1708.2744
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2008,18.709751708786
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,2008,-824.661672752756
Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2008,474.7671
Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,2008,0.0485803904151891
"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,2008,2020000.0
"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,2008,94.711540222168
Voice and Accountability: Estimate,VA.EST,2008,1.14426684379578
High-technology exports (current US$),TX.VAL.TECH.CD,2008,243132032706.0
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,2008,1.69423824050837
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2008,8.57158341462601
Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2008,4.02045178657067
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2008,10.62
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,2008,99.4
Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2008,21.5223217704265
Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,2008,93.7021541647
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,2008,4.1003963402383
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,2008,0.722691621798759
Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,2008,2169487000000.0
Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,2008,22.4524593511499
Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2008,0.957339084643464
"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,2008,2.88647660931911
"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,2008,3.18
"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,2008,1.39590444687727
"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,2008,3.57
"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,2008,1.04563083483108
"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,2008,3.71
"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,2008,4.65019422811499
"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,2008,34817000000.0
"International tourism, number of departures",ST.INT.DPRT,2008,136148000.0
Urban population,SP.URB.TOTL,2008,244607104.0
Rural population,SP.RUR.TOTL,2008,59486862.0
"Population, male",SP.POP.TOTL.MA.IN,2008,151591760.0
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2008,18.4701116102864
"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2008,4.47522910862365
"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2008,3.09775390525359
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2008,16368998.0
"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2008,3.92996120766945
"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2008,6.19881952992931
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2008,7.48571119751607
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2008,6.65968500853696
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2008,6.78637740136804
"Population ages 15-64, total",SP.POP.1564.TO,2008,205581768.0
"Population ages 15-64, female",SP.POP.1564.FE.IN,2008,101415453.0
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,2008,6.39889445978796
"Population ages 0-14, total",SP.POP.0014.TO,2008,60541016.0
"Population ages 0-14, female",SP.POP.0014.FE.IN,2008,29484568.0
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,2008,79.962585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,78.0390243902439
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,2008,5.9
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,2008,14.0
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2008,2.5
Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2008,1740.0
"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,2008,6.1
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,2008,96.9888088051448
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,2008,0.3
"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,2008,7.1
People practicing open defecation (% of population),SH.STA.ODFC.ZS,2008,0.0
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2008,14.0
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2008,99.8705068722893
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2008,4206.0
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,2008,94.0
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,2008,98.9173700191931
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2008,4.2
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2008,8.3
Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,2008,22.2880484889122
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2008,0.6
Number of deaths ages 15-19 years,SH.DTH.1519,2008,12662.0
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,2008,14.89
Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,2008,83.75
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2008,6.43608617782593
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,2008,86.6100006103516
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,2008,94.7099990844727
Lower secondary school starting age (years),SE.SEC.AGES,2008,12.0
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,2008,98.6800003051758
"Compulsory education, duration (years)",SE.COM.DURS,2008,12.0
"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,2008,84.4660186767578
Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,2008,56.6553139020115
Other expense (% of expense),GC.XPN.OTHR.ZS,2008,14.7509047152153
Interest payments (current LCU),GC.XPN.INTP.CN,2008,293274200000.0
Compensation of employees (current LCU),GC.XPN.COMP.CN,2008,340254900000.0
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2008,10.2761880916694
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2008,1.1172866963218
Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,2008,0.459429433667746
Social contributions (current LCU),GC.REV.SOCL.CN,2008,974497100000.0
Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,2008,-774164600000.0
"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,2008,1367353400000.0
Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,2008,530971800000.0
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2008,214.062269789467
Real interest rate (%),FR.INR.RINR,2008,3.10104221978606
Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,2008,42.3208260587162
Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,2008,59.5470669224759
Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,2008,-3.33907460788253
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2008,294045673779.627
Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2008,9266.87246401989
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,2008,28.0557667934
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,2008,36.8879903031261
